dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,main,description,visibility,snow.1h,wind_gust,rain.1h
17-01-2025 09:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.25,-15.25,1014,86,-9.96,75,7.0,230,Snow,light shower snow,5000.0,,,
17-01-2025 10:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.44,-15.44,1015,82,-10.68,75,7.0,240,Snow,light shower snow,9000.0,,,
17-01-2025 11:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.61,-15.61,1015,84,-10.58,75,7.0,230,Snow,light shower snow,7000.0,,,
17-01-2025 12:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.89,-14.89,1016,86,-9.6,75,7.0,230,Snow,light shower snow,3200.0,,,
17-01-2025 13:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.14,-14.14,1016,85,-9,75,7.0,240,Snow,light shower snow,10000.0,,,
17-01-2025 14:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-6.61,-13.18,1016,81,-9.02,75,5.0,230,Snow,light shower snow,10000.0,,,
17-01-2025 15:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-8.07,-15.07,1015,86,-9.78,75,6.0,220,Snow,light shower snow,4200.0,,,
17-01-2025 16:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.16,-13.87,1016,87,-8.75,75,5.0,210,Snow,light shower snow,4200.0,0.11,,
17-01-2025 17:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.5,-14.3,1016,87,-9.09,75,5.0,200,Snow,light shower snow,5000.0,0.1,,
17-01-2025 18:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.13,-13.04,1016,88,-8.59,40,4.0,200,Snow,light shower snow,4800.0,,,
17-01-2025 19:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-7.13,-12.07,1016,89,-8.46,75,3.0,200,Snow,light shower snow,6000.0,,,
17-01-2025 20:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-6.87,-11.75,1016,90,-8.08,75,3.0,200,Snow,light shower snow,5000.0,0.14,,
17-01-2025 21:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-6.87,-12.72,1016,90,-8.08,75,4.0,210,Snow,light shower snow,4300.0,0.16,,
17-01-2025 22:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-6.87,-13.51,1015,91,-7.95,75,5.0,220,Snow,light shower snow,9000.0,0.18,,
17-01-2025 23:00:00,17-01-2025 09:41:42,17-01-2025 17:17:43,-6.32,-12.05,1015,90,-7.53,75,4.0,210,Snow,light shower snow,5000.0,0.21,,
18-01-2025 00:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-6.39,-11.18,1014,90,-7.6,75,3.0,200,Snow,light shower snow,4600.0,0.2,,
18-01-2025 01:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-6.32,-11.09,1014,91,-7.41,75,3.0,200,Snow,light shower snow,4100.0,0.13,,
18-01-2025 02:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.76,-9.17,1013,91,-6.85,75,2.0,180,Snow,light shower snow,2300.0,,,
18-01-2025 03:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.76,-9.17,1012,91,-6.85,75,2.0,180,Snow,light shower snow,10000.0,,,
18-01-2025 04:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.84,-10.52,1012,90,-7.06,75,3.0,180,Snow,light shower snow,9000.0,,,
18-01-2025 05:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.46,-10.06,1011,90,-6.68,75,3.0,190,Snow,light shower snow,10000.0,,,
18-01-2025 06:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.73,-10.38,1011,91,-6.82,75,3.0,190,Snow,light shower snow,2400.0,,,
18-01-2025 07:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.47,-10.07,1010,90,-6.69,75,3.0,200,Snow,light shower snow,3800.0,0.11,,
18-01-2025 08:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.67,-10.31,1010,91,-6.76,75,3.0,210,Snow,light shower snow,4000.0,0.15,,
18-01-2025 09:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.76,-12.12,1010,92,-6.73,75,5.0,230,Snow,light shower snow,3000.0,0.13,,
18-01-2025 10:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.76,-12.12,1010,93,-6.6,75,5.0,240,Snow,light shower snow,9000.0,,,
18-01-2025 11:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.73,-12.72,1010,92,-6.7,75,6.0,250,Snow,light shower snow,2100.0,,,
18-01-2025 12:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.46,-11.74,1011,91,-6.55,75,5.0,240,Snow,light shower snow,5000.0,,,
18-01-2025 13:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.11,-11.31,1011,87,-6.73,75,5.0,250,Clouds,broken clouds,10000.0,,,
18-01-2025 14:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.11,-10.56,1011,88,-6.6,75,4.0,220,Snow,light shower snow,3000.0,,,
18-01-2025 15:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.2,-10.67,1011,89,-6.55,75,4.0,230,Snow,light shower snow,4300.0,,,
18-01-2025 16:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-4.65,-10.0,1011,89,-6.01,75,4.0,250,Snow,light shower snow,5000.0,,,
18-01-2025 17:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-5.76,-12.12,1012,87,-7.37,75,5.0,250,Snow,light shower snow,8000.0,,,
18-01-2025 18:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-6.57,-12.35,1013,88,-8.04,75,4.0,240,Snow,light shower snow,3900.0,,,
18-01-2025 19:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-6.84,-11.72,1013,88,-8.31,75,3.0,240,Snow,light shower snow,4300.0,,,
18-01-2025 20:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-7.69,-14.53,1014,89,-9.02,75,5.0,250,Snow,light shower snow,10000.0,,,
18-01-2025 21:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-7.95,-14.05,1014,90,-9.15,75,4.0,250,Clouds,broken clouds,10000.0,,,
18-01-2025 22:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-7.95,-14.86,1014,89,-9.28,75,5.0,240,Snow,light shower snow,9000.0,,,
18-01-2025 23:00:00,18-01-2025 09:40:23,18-01-2025 17:19:41,-8.04,-14.16,1014,88,-9.49,75,4.0,240,Snow,light shower snow,4200.0,,,
19-01-2025 00:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.24,-14.41,1015,88,-9.69,75,4.0,240,Snow,light shower snow,2500.0,,,
19-01-2025 01:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.24,-15.22,1015,86,-9.95,75,5.0,240,Snow,light shower snow,7000.0,,,
19-01-2025 02:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.24,-15.24,1015,88,-9.69,75,6.0,240,Snow,light shower snow,5000.0,,,
19-01-2025 03:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.47,-16.47,1016,85,-11.29,92,4.66,224,Clouds,overcast clouds,,,,
19-01-2025 04:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.61,-16.61,1016,86,-11.3,75,5.0,240,Snow,light shower snow,5000.0,,,
19-01-2025 05:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.51,-16.51,1016,86,-11.2,75,6.0,230,Snow,light shower snow,5000.0,,,
19-01-2025 06:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.46,-16.46,1016,86,-11.15,75,6.0,220,Snow,light shower snow,9000.0,,,
19-01-2025 07:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.2,-16.1,1016,85,-11.03,100,4.59,216,Clouds,overcast clouds,,,,
19-01-2025 08:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.06,-16.06,1016,79,-11.71,75,7.0,240,Snow,light shower snow,8000.0,,,
19-01-2025 09:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.92,-15.92,1015,79,-11.57,75,5.0,230,Snow,light shower snow,4900.0,,,
19-01-2025 10:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.87,-15.87,1016,79,-11.52,75,6.0,230,Snow,light shower snow,8000.0,,,
19-01-2025 11:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.7,-15.7,1016,79,-11.35,75,6.0,220,Snow,light shower snow,4000.0,,,
19-01-2025 12:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-7.83,-14.83,1016,86,-9.55,75,6.0,230,Snow,light shower snow,5000.0,,,
19-01-2025 13:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-7.64,-14.64,1015,87,-9.23,75,7.0,220,Snow,light shower snow,7000.0,,,
19-01-2025 14:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-7.46,-14.46,1015,85,-9.31,75,7.0,210,Snow,light shower snow,9000.0,,,
19-01-2025 15:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-6.91,-13.91,1015,88,-8.38,75,6.0,220,Snow,light shower snow,9000.0,,,
19-01-2025 16:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-6.93,-13.93,1015,73,-10.51,0,7.0,220,Clear,clear sky,10000.0,,,
19-01-2025 17:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.51,-15.51,1015,79,-11.17,0,5.0,210,Clear,clear sky,10000.0,,,
19-01-2025 18:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.72,-15.72,1015,73,-12.25,0,5.0,210,Clear,clear sky,10000.0,,,
19-01-2025 19:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.62,-15.62,1015,85,-10.46,75,5.0,210,Snow,light snow,8000.0,,,
19-01-2025 20:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-8.8,-15.8,1015,86,-10.5,40,5.0,220,Clouds,scattered clouds,10000.0,,,
19-01-2025 21:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.36,-16.36,1015,88,-10.8,40,6.0,220,Clouds,scattered clouds,10000.0,,,
19-01-2025 22:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.28,-15.86,1015,89,-10.59,100,4.19,227,Clouds,overcast clouds,,,,
19-01-2025 23:00:00,19-01-2025 09:39:02,19-01-2025 17:21:41,-9.7,-16.7,1015,88,-11.14,75,5.0,230,Clouds,broken clouds,10000.0,,,
20-01-2025 00:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.36,-16.36,1016,88,-10.8,75,6.0,230,Snow,light snow,9000.0,,,
20-01-2025 01:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.94,-16.94,1015,88,-11.37,40,7.0,220,Clouds,scattered clouds,10000.0,,,
20-01-2025 02:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.3,-16.3,1016,87,-10.87,20,6.0,220,Clouds,few clouds,10000.0,,,
20-01-2025 03:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.56,-16.56,1015,86,-11.25,0,7.0,220,Clear,clear sky,10000.0,,,
20-01-2025 04:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.72,-16.72,1015,86,-11.41,0,5.0,220,Clear,clear sky,10000.0,,,
20-01-2025 05:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.36,-16.36,1015,86,-11.06,75,6.0,220,Snow,light snow,9000.0,,,
20-01-2025 06:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.45,-16.45,1014,85,-11.28,75,7.0,220,Snow,light shower snow,2900.0,,,
20-01-2025 07:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.51,-16.51,1014,86,-11.2,75,7.0,230,Snow,light shower snow,4400.0,,,
20-01-2025 08:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-9.31,-16.31,1014,86,-11.01,75,8.0,240,Snow,light shower snow,2900.0,,,
20-01-2025 09:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-7.87,-14.87,1013,79,-10.54,75,6.0,240,Snow,light shower snow,5000.0,,,
20-01-2025 10:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-7.73,-14.58,1013,84,-9.71,75,5.0,220,Snow,light shower snow,9000.0,,,
20-01-2025 11:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-7.68,-14.68,1013,86,-9.4,75,6.0,200,Snow,light shower snow,10000.0,,,
20-01-2025 12:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-7.68,-14.68,1012,89,-9.01,75,8.0,220,Snow,light shower snow,10000.0,,,
20-01-2025 13:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-6.57,-13.57,1012,88,-8.04,75,8.0,220,Snow,light shower snow,10000.0,,,
20-01-2025 14:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-5.47,-12.47,1012,84,-7.49,75,9.0,220,Snow,light shower snow,10000.0,,,
20-01-2025 15:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-4.72,-11.72,1011,83,-6.89,75,8.0,220,Clouds,broken clouds,10000.0,,,
20-01-2025 16:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-4.35,-11.35,1011,85,-6.25,75,8.0,220,Clouds,broken clouds,10000.0,,,
20-01-2025 17:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-4.09,-11.09,1011,87,-5.72,75,8.0,220,Clouds,broken clouds,10000.0,,,
20-01-2025 18:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-3.79,-10.26,1010,90,-5.03,75,6.0,220,Clouds,broken clouds,10000.0,,,
20-01-2025 19:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-3.41,-10.3,1010,90,-4.65,75,7.0,220,Clouds,broken clouds,10000.0,,,
20-01-2025 20:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-2.71,-9.4,1010,91,-3.83,75,7.0,210,Snow,light snow,10000.0,,,
20-01-2025 21:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-1.39,-8.39,1010,92,-2.39,75,9.0,220,Clouds,broken clouds,10000.0,,,
20-01-2025 22:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-1.12,-6.72,1009,92,-2.12,100,5.72,205,Clouds,overcast clouds,,,,
20-01-2025 23:00:00,20-01-2025 09:37:38,20-01-2025 17:23:42,-0.73,-7.27,1009,93,-1.6,75,8.0,230,Clouds,broken clouds,10000.0,,,
21-01-2025 00:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-0.17,-6.55,1009,90,-1.44,75,8.0,230,Clouds,broken clouds,10000.0,,,
21-01-2025 01:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,0.1,-6.2,1008,88,-1.45,75,8.0,220,Clouds,broken clouds,10000.0,,,
21-01-2025 02:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,0.05,-6.26,1008,87,-1.64,75,8.0,220,Clouds,broken clouds,10000.0,,,
21-01-2025 03:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,0.07,-6.23,1008,86,-1.76,75,8.0,220,Clouds,broken clouds,10000.0,,,
21-01-2025 04:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-0.07,-6.42,1007,88,-1.61,75,8.0,210,Clouds,broken clouds,10000.0,,,
21-01-2025 05:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,0.1,-6.56,1007,89,-1.32,75,9.0,210,Snow,light snow,7000.0,,,
21-01-2025 06:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.02,-7.65,1006,92,-2.02,75,8.0,210,Snow,light snow,10000.0,0.13,,
21-01-2025 07:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.02,-7.23,1006,93,-1.89,75,7.0,200,Snow,light snow,4200.0,0.1,,
21-01-2025 08:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.02,-6.75,1005,91,-2.15,75,6.0,200,Snow,light snow,10000.0,,,
21-01-2025 09:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.02,-6.75,1004,82,-3.39,75,6.0,190,Clouds,broken clouds,10000.0,,,
21-01-2025 10:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.8,-8.23,1004,87,-3.46,75,7.0,200,Snow,light shower snow,4700.0,0.14,,
21-01-2025 11:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.57,-7.93,1003,91,-2.7,75,7.0,190,Snow,light shower snow,2500.0,0.32,,
21-01-2025 12:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.32,-7.61,1002,91,-2.45,75,7.0,200,Snow,shower snow,1500.0,0.37,,
21-01-2025 13:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.02,-7.65,1002,91,-2.15,75,8.0,200,Snow,light shower snow,4600.0,0.26,,
21-01-2025 14:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.03,-7.66,1001,91,-2.16,75,8.0,210,Snow,light shower snow,5000.0,0.16,,
21-01-2025 15:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.03,-7.66,1001,90,-2.29,75,8.0,220,Snow,light shower snow,6000.0,0.17,,
21-01-2025 16:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.02,-7.65,1001,89,-2.42,75,8.0,220,Snow,light shower snow,10000.0,0.19,,
21-01-2025 17:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.57,-8.37,1001,88,-3.1,75,8.0,220,Snow,light shower snow,2400.0,0.16,,
21-01-2025 18:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.61,-8.42,1001,91,-2.74,75,8.0,220,Snow,light shower snow,10000.0,,,
21-01-2025 19:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.3,-8.02,1001,91,-2.43,75,8.0,220,Snow,light shower snow,8000.0,,,
21-01-2025 20:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.06,-7.7,1002,88,-2.59,75,8.0,220,Snow,light shower snow,8000.0,,,
21-01-2025 21:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.61,-8.42,1001,90,-2.87,75,8.0,210,Snow,light snow,9000.0,0.15,,
21-01-2025 22:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-1.86,-8.31,1001,90,-3.12,75,7.0,210,Snow,light shower snow,8000.0,0.24,,
21-01-2025 23:00:00,21-01-2025 09:36:10,21-01-2025 17:25:45,-2.17,-8.7,1000,92,-3.16,75,7.0,200,Snow,light shower snow,4100.0,0.27,,
22-01-2025 00:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.86,-8.74,1000,94,-2.6,75,8.0,200,Snow,light shower snow,4800.0,0.36,,
22-01-2025 01:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.3,-7.59,1000,91,-2.43,75,7.0,200,Snow,light shower snow,10000.0,0.31,,
22-01-2025 02:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-0.99,-7.99,1000,91,-2.12,75,9.0,210,Snow,light shower snow,10000.0,,,
22-01-2025 03:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.3,-8.02,999,92,-2.3,75,8.0,210,Snow,light shower snow,4800.0,,,
22-01-2025 04:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.3,-8.3,999,93,-2.17,75,9.0,210,Snow,light shower snow,9000.0,0.11,,
22-01-2025 05:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.3,-7.59,998,92,-2.3,75,7.0,210,Snow,light snow,10000.0,0.14,,
22-01-2025 06:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.3,-7.1,998,87,-2.96,40,6.0,210,Clouds,scattered clouds,10000.0,,,
22-01-2025 07:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.3,-7.1,997,82,-3.67,40,6.0,200,Clouds,scattered clouds,10000.0,,,
22-01-2025 08:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-1.3,-7.59,996,85,-3.24,20,7.0,210,Clouds,few clouds,9000.0,,,
22-01-2025 09:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-0.75,-6.4,995,84,-2.84,20,6.0,180,Clouds,few clouds,10000.0,,,
22-01-2025 10:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-0.19,-4.52,994,82,-2.57,20,4.0,170,Clouds,few clouds,10000.0,,,
22-01-2025 11:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,0.12,-5.76,992,82,-2.28,40,7.0,180,Clouds,scattered clouds,10000.0,,,
22-01-2025 12:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,0.06,-5.37,991,89,-1.35,75,6.0,180,Snow,light shower snow,9000.0,0.18,12.0,
22-01-2025 13:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,0.61,-5.13,990,91,-0.61,75,7.0,190,Snow,light shower snow,4500.0,0.99,,
22-01-2025 14:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,0.61,-5.89,989,91,-0.61,75,9.0,210,Snow,light shower snow,9000.0,0.52,14.0,
22-01-2025 15:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,0.06,-6.94,990,75,-3.4,40,11.0,220,Snow,light snow,5000.0,0.35,16.0,
22-01-2025 16:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-2.81,-9.81,992,55,-9.74,38,10.65,211,Clouds,scattered clouds,,,,
22-01-2025 17:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-4.08,-11.08,993,60,-9.96,40,12.0,230,Clouds,scattered clouds,7000.0,,18.0,
22-01-2025 18:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-5.75,-12.75,993,63,-11.02,75,15.0,220,Clouds,broken clouds,2700.0,,21.0,
22-01-2025 19:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-7.76,-14.76,994,73,-11.32,75,16.0,220,Clouds,broken clouds,2000.0,,22.0,
22-01-2025 20:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-8.19,-15.19,995,67,-12.68,75,12.0,220,Clouds,broken clouds,8000.0,,,
22-01-2025 21:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-11.92,-18.92,996,66,-16.45,94,8.07,219,Clouds,overcast clouds,,,,
22-01-2025 22:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-13.18,-20.18,999,66,-17.67,82,8.51,212,Clouds,broken clouds,,,,
22-01-2025 23:00:00,22-01-2025 09:34:40,22-01-2025 17:27:49,-13.23,-20.23,1000,67,-17.56,40,12.0,240,Snow,light snow,5000.0,0.11,17.0,
23-01-2025 00:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-15.57,-22.57,1002,70,-19.36,40,14.0,230,Snow,light snow,2000.0,0.11,19.0,
23-01-2025 01:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-15.19,-22.19,1004,72,-18.7,40,13.0,230,Snow,light snow,4100.0,0.12,19.0,
23-01-2025 02:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-16.21,-23.21,1006,74,-19.4,75,15.0,230,Snow,light snow,750.0,0.13,21.0,
23-01-2025 03:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-17.41,-24.41,1009,81,-19.63,75,11.0,240,Snow,light snow,1100.0,0.1,18.0,
23-01-2025 04:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-17.66,-24.66,1010,80,-20.01,75,12.0,240,Clouds,broken clouds,4000.0,,18.0,
23-01-2025 05:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-18.83,-25.83,1013,73,-22.1,75,11.0,240,Clouds,broken clouds,6000.0,,17.0,
23-01-2025 06:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-19.39,-26.39,1014,72,-22.78,75,11.0,240,Clouds,broken clouds,7000.0,,16.0,
23-01-2025 07:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-19.94,-26.94,1015,70,-23.6,40,9.0,240,Clouds,scattered clouds,9000.0,,14.0,
23-01-2025 08:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-19.94,-26.94,1016,69,-23.75,100,8.0,240,Clouds,overcast clouds,10000.0,,,
23-01-2025 09:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-20.5,-27.5,1017,69,-24.29,93,7.0,230,Clouds,overcast clouds,10000.0,,,
23-01-2025 10:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-20.5,-27.5,1019,68,-24.44,80,8.0,230,Clouds,broken clouds,10000.0,,,
23-01-2025 11:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-22.35,-29.35,1020,59,-27.63,64,8.0,230,Clouds,broken clouds,10000.0,,,
23-01-2025 12:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-21.48,-28.48,1021,62,-26.31,74,8.0,230,Clouds,broken clouds,10000.0,,,
23-01-2025 13:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-21.71,-28.71,1021,54,-27.89,40,8.0,240,Clouds,scattered clouds,10000.0,,13.0,
23-01-2025 14:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-19.14,-26.14,1022,63,-23.9,40,8.0,250,Clouds,scattered clouds,10000.0,,13.0,
23-01-2025 15:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-18.83,-25.83,1023,61,-23.92,75,7.0,240,Snow,light snow,6000.0,,12.0,
23-01-2025 16:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-19.7,-26.7,1024,65,-24.12,75,7.0,240,Snow,light shower snow,3200.0,,,
23-01-2025 17:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-20.25,-27.25,1027,65,-24.65,75,6.0,250,Snow,light shower snow,6000.0,,,
23-01-2025 18:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-20.5,-27.5,1028,67,-24.59,75,6.0,250,Clouds,broken clouds,10000.0,,11.0,
23-01-2025 19:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-20.81,-27.81,1030,73,-24.03,75,6.0,250,Snow,light snow,6000.0,,,
23-01-2025 20:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-20.81,-27.81,1031,78,-23.36,75,6.0,260,Snow,light snow,5000.0,,,
23-01-2025 21:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-21.61,-28.61,1033,79,-24.01,75,7.0,270,Snow,shower snow,1600.0,,,
23-01-2025 22:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-21.92,-28.92,1034,77,-24.57,75,7.0,270,Snow,shower snow,1300.0,,,
23-01-2025 23:00:00,23-01-2025 09:33:07,23-01-2025 17:29:55,-22.17,-29.17,1036,78,-24.69,20,7.0,270,Snow,light shower snow,9000.0,,,
24-01-2025 00:00:00,24-01-2025 09:31:31,24-01-2025 17:32:01,-22.48,-29.48,1037,75,-25.38,20,6.0,270,Snow,light shower snow,10000.0,,,
24-01-2025 01:00:00,24-01-2025 09:31:31,24-01-2025 17:32:01,-22.48,-29.48,1039,76,-25.25,0,6.0,250,Clear,clear sky,10000.0,,,
24-01-2025 02:00:00,24-01-2025 09:31:31,24-01-2025 17:32:01,-23.03,-30.03,1040,75,-25.92,20,6.0,250,Clouds,few clouds,10000.0,,,
